FR;FRNW;FRNN;Weibull_FR;Normal_FR;FW;FWNW;FWNN;Weibull_FW;Normal_FW;FT;FTNW;FTNW;Weibull_FT;Normal_FT;;;Weibull;Normal;;Weibull;Normal;;Weibull;Normal
269.1428571;0.906080491;0.050862488;2.415690192;2.547663513;25.85714286;-9.540264083;-26.61128735;0;3.3609E-153;106.9285714;-1.962291266;-7.241961661;0;9.32566E-12;;;;;;;;;;
269.1478521;0.921213604;0.082802104;2.389050921;2.542231076;25.85914086;-9.500840718;-26.51099589;0;4.8234E-152;106.9295704;-1.960018935;-7.23624896;0;9.7194E-12;;;;;;;;;;
269.1528472;0.936346717;0.114741719;2.360986191;2.534223643;25.86113886;-9.461417354;-26.41070443;0;6.853E-151;106.9305694;-1.957746604;-7.23053626;0;1.01294E-11;;;;;;;;;;
269.1578422;0.95147983;0.146681335;2.331573527;2.523665628;25.86313686;-9.42199399;-26.31041297;0;9.6392E-150;106.9315684;-1.955474273;-7.22482356;0;1.05564E-11;;;;;;;;;;
269.1628372;0.966612943;0.178620951;2.300890725;2.510589143;25.86513487;-9.382570626;-26.21012151;0;1.3423E-148;106.9325674;-1.953201942;-7.219110859;0;1.10011E-11;;;;;;;;;;
269.1678322;0.981746056;0.210560567;2.269015664;2.495033834;25.86713287;-9.343147262;-26.10983005;0;1.8504E-147;106.9335664;-1.950929611;-7.213398159;0;1.14641E-11;;;;;;;;;;
269.1728272;0.996879169;0.242500182;2.236026131;2.477046683;25.86913087;-9.303723898;-26.00953858;0;2.5253E-146;106.9345654;-1.94865728;-7.207685459;0;1.19462E-11;;;;;;;;;;
269.1778222;1.012012282;0.274439798;2.201999648;2.456681768;25.87112887;-9.264300534;-25.90924712;0;3.412E-145;106.9355644;-1.946384949;-7.201972758;0;1.24481E-11;;;;;;;;;;
269.1828172;1.027145395;0.306379414;2.167013302;2.433999997;25.87312687;-9.224877169;-25.80895566;0;4.5638E-144;106.9365634;-1.944112618;-7.196260058;0;1.29707E-11;;;;;;;;;;
269.1878122;1.042278508;0.338319029;2.131143588;2.409068801;25.87512488;-9.185453805;-25.7086642;0;6.0433E-143;106.9375624;-1.941840287;-7.190547358;0;1.35148E-11;;;;;;;;;;
269.1928072;1.057411622;0.370258645;2.094466252;2.3819618;25.87712288;-9.146030441;-25.60837274;0;7.9224E-142;106.9385614;-1.939567956;-7.184834657;0;1.40813E-11;;;;;;;;;;
269.1978022;1.072544735;0.402198261;2.057056144;2.352758443;25.87912088;-9.106607077;-25.50808128;0;1.0282E-140;106.9395604;-1.937295625;-7.179121957;0;1.46711E-11;;;;;;;;;;
269.2027972;1.087677848;0.434137877;2.018987078;2.32154362;25.88111888;-9.067183713;-25.40778982;0;1.3211E-139;106.9405594;-1.935023294;-7.173409257;0;1.5285E-11;;;;;;;;;;
269.2077922;1.102810961;0.466077492;1.980331697;2.28840725;25.88311688;-9.027760349;-25.30749836;0;1.6803E-138;106.9415584;-1.932750963;-7.167696556;0;1.59242E-11;;;;;;;;;;
269.2127872;1.117944074;0.498017108;1.941161351;2.25344385;25.88511489;-8.988336984;-25.2072069;0;2.116E-137;106.9425574;-1.930478632;-7.161983856;0;1.65895E-11;;;;;;;;;;
269.2177822;1.133077187;0.529956724;1.901545972;2.216752089;25.88711289;-8.94891362;-25.10691544;0;2.6379E-136;106.9435564;-1.928206301;-7.156271156;0;1.7282E-11;;;;;;;;;;
269.2227772;1.1482103;0.561896339;1.86155397;2.178434322;25.88911089;-8.909490256;-25.00662398;0;3.2555E-135;106.9445554;-1.92593397;-7.150558455;0;1.80029E-11;;;;;;;;;;
269.2277722;1.163343413;0.593835955;1.821252126;2.13859612;25.89110889;-8.870066892;-24.90633252;0;3.9777E-134;106.9455544;-1.923661639;-7.144845755;0;1.87532E-11;;;;;;;;;;
269.2327672;1.178476526;0.625775571;1.780705497;2.097345785;25.89310689;-8.830643528;-24.80604106;0;4.8113E-133;106.9465534;-1.921389308;-7.139133055;0;1.95341E-11;;;;;;;;;;
269.2377622;1.193609639;0.657715187;1.739977332;2.054793862;25.8951049;-8.791220164;-24.7057496;0;5.7615E-132;106.9475524;-1.919116977;-7.133420354;0;2.03469E-11;;;;;;;;;;
269.2427572;1.208742752;0.689654802;1.69912899;2.011052653;25.8971029;-8.7517968;-24.60545814;0;6.8302E-131;106.9485514;-1.916844646;-7.127707654;0;2.11929E-11;;;;;;;;;;
269.2477522;1.223875865;0.721594418;1.658219868;1.966235722;25.8991009;-8.712373435;-24.50516668;0;8.0162E-130;106.9495504;-1.914572315;-7.121994954;0;2.20733E-11;;;;;;;;;;
269.2527473;1.239008979;0.753534034;1.617307341;1.920457418;25.9010989;-8.672950071;-24.40487522;0;9.3139E-129;106.9505495;-1.912299984;-7.116282253;0;2.29895E-11;;;;;;;;;;
269.2577423;1.254142092;0.785473649;1.576446701;1.873832388;25.9030969;-8.633526707;-24.30458376;0;1.0713E-127;106.9515485;-1.910027653;-7.110569553;0;2.3943E-11;;;;;;;;;;
269.2627373;1.269275205;0.817413265;1.535691116;1.826475115;25.90509491;-8.594103343;-24.2042923;0;1.22E-126;106.9525475;-1.907755322;-7.104856853;0;2.49352E-11;;;;;;;;;;
269.2677323;1.284408318;0.849352881;1.495091581;1.778499458;25.90709291;-8.554679979;-24.10400084;0;1.3753E-125;106.9535465;-1.905482991;-7.099144152;0;2.59676E-11;;;;;;;;;;
269.2727273;1.299541431;0.881292497;1.454696891;1.730018209;25.90909091;-8.515256615;-24.00370938;0;1.535E-124;106.9545455;-1.90321066;-7.093431452;0;2.70419E-11;;;;;;;;;;
269.2777223;1.314674544;0.913232112;1.414553614;1.681142666;25.91108891;-8.475833251;-23.90341792;0;1.696E-123;106.9555445;-1.900938329;-7.087718752;0;2.81598E-11;;;;;;;;;;
269.2827173;1.329807657;0.945171728;1.374706067;1.63198223;25.91308691;-8.436409886;-23.80312646;0;1.8551E-122;106.9565435;-1.898665998;-7.082006051;0;2.93229E-11;;;;;;;;;;
269.2877123;1.34494077;0.977111344;1.335196311;1.582644017;25.91508492;-8.396986522;-23.702835;0;2.0089E-121;106.9575425;-1.896393667;-7.076293351;0;3.05331E-11;;;;;;;;;;
269.2927073;1.360073883;1.009050959;1.296064139;1.533232492;25.91708292;-8.357563158;-23.60254354;0;2.1537E-120;106.9585415;-1.894121336;-7.07058065;0;3.17921E-11;;;;;;;;;;
269.2977023;1.375206996;1.040990575;1.257347082;1.483849133;25.91908092;-8.318139794;-23.50225208;0;2.2857E-119;106.9595405;-1.891849005;-7.06486795;0;3.3102E-11;;;;;;;;;;
269.3026973;1.390340109;1.072930191;1.219080409;1.434592115;25.92107892;-8.27871643;-23.40196062;0;2.4016E-118;106.9605395;-1.889576674;-7.05915525;0;3.44648E-11;;;;;;;;;;
269.3076923;1.405473222;1.104869807;1.181297146;1.385556025;25.92307692;-8.239293066;-23.30166916;0;2.4982E-117;106.9615385;-1.887304343;-7.053442549;0;3.58824E-11;;;;;;;;;;
269.3126873;1.420606336;1.136809422;1.144028091;1.336831597;25.92507493;-8.199869702;-23.2013777;0;2.5726E-116;106.9625375;-1.885032012;-7.047729849;0;3.73572E-11;;;;;;;;;;
269.3176823;1.435739449;1.168749038;1.107301836;1.288505486;25.92707293;-8.160446337;-23.10108624;0;2.6227E-115;106.9635365;-1.882759681;-7.042017149;0;3.88913E-11;;;;;;;;;;
269.3226773;1.450872562;1.200688654;1.071144799;1.24066006;25.92907093;-8.121022973;-23.00079478;0;2.647E-114;106.9645355;-1.88048735;-7.036304448;0;4.04871E-11;;;;;;;;;;
269.3276723;1.466005675;1.23262827;1.035581253;1.193373226;25.93106893;-8.081599609;-22.90050332;0;2.6448E-113;106.9655345;-1.878215019;-7.030591748;0;4.2147E-11;;;;;;;;;;
269.3326673;1.481138788;1.264567885;1.000633365;1.146718285;25.93306693;-8.042176245;-22.80021186;0;2.6161E-112;106.9665335;-1.875942688;-7.024879048;0;4.38735E-11;;;;;;;;;;
269.3376623;1.496271901;1.296507501;0.966321238;1.100763815;25.93506494;-8.002752881;-22.6999204;0;2.5619E-111;106.9675325;-1.873670357;-7.019166347;0;4.56693E-11;;;;;;;;;;
269.3426573;1.511405014;1.328447117;0.932662953;1.055573578;25.93706294;-7.963329517;-22.59962894;0;2.4837E-110;106.9685315;-1.871398026;-7.013453647;0;4.7537E-11;;;;;;;;;;
269.3476523;1.526538127;1.360386732;0.899674621;1.011206462;25.93906094;-7.923906153;-22.49933747;0;2.3838E-109;106.9695305;-1.869125695;-7.007740947;0;4.94794E-11;;;;;;;;;;
269.3526474;1.54167124;1.392326348;0.867370435;0.967716445;25.94105894;-7.884482788;-22.39904601;0;2.265E-108;106.9705295;-1.866853364;-7.002028246;0;5.14996E-11;;;;;;;;;;
269.3576424;1.556804353;1.424265964;0.835762719;0.925152582;25.94305694;-7.845059424;-22.29875455;0;2.1305E-107;106.9715285;-1.864581033;-6.996315546;0;5.36005E-11;;;;;;;;;;
269.3626374;1.571937466;1.45620558;0.804861993;0.883559027;25.94505495;-7.80563606;-22.19846309;0;1.984E-106;106.9725275;-1.862308702;-6.990602846;0;5.57853E-11;;;;;;;;;;
269.3676324;1.587070579;1.488145195;0.774677024;0.842975069;25.94705295;-7.766212696;-22.09817163;0;1.8291E-105;106.9735265;-1.860036371;-6.984890145;0;5.80572E-11;;;;;;;;;;
269.3726274;1.602203692;1.520084811;0.745214895;0.803435195;25.94905095;-7.726789332;-21.99788017;0;1.6694E-104;106.9745255;-1.85776404;-6.979177445;0;6.04197E-11;;;;;;;;;;
269.3776224;1.617336806;1.552024427;0.716481062;0.764969172;25.95104895;-7.687365968;-21.89758871;0;1.5084E-103;106.9755245;-1.855491709;-6.973464745;0;6.28763E-11;;;;;;;;;;
269.3826174;1.632469919;1.583964042;0.688479422;0.72760215;25.95304695;-7.647942604;-21.79729725;0;1.3493E-102;106.9765235;-1.853219378;-6.967752044;0;6.54306E-11;;;;;;;;;;
269.3876124;1.647603032;1.615903658;0.661212376;0.691354785;25.95504496;-7.608519239;-21.69700579;0;1.1949E-101;106.9775225;-1.850947047;-6.962039344;0;6.80864E-11;;;;;;;;;;
269.3926074;1.662736145;1.647843274;0.634680897;0.656243374;25.95704296;-7.569095875;-21.59671433;0;1.0476E-100;106.9785215;-1.848674716;-6.956326644;0;7.08478E-11;;;;;;;;;;
269.3976024;1.677869258;1.67978289;0.608884596;0.622280009;25.95904096;-7.529672511;-21.49642287;0;9.0921E-100;106.9795205;-1.846402385;-6.950613943;0;7.37187E-11;;;;;;;;;;
269.4025974;1.693002371;1.711722505;0.583821792;0.589472741;25.96103896;-7.490249147;-21.39613141;0;7.8123E-99;106.9805195;-1.844130054;-6.944901243;0;7.67035E-11;;;;;;;;;;
269.4075924;1.708135484;1.743662121;0.559489574;0.557825756;25.96303696;-7.450825783;-21.29583995;0;6.64546E-98;106.9815185;-1.841857723;-6.939188543;0;7.98065E-11;;;;;;;;;;
269.4125874;1.723268597;1.775601737;0.535883875;0.527339567;25.96503497;-7.411402419;-21.19554849;0;5.59633E-97;106.9825175;-1.839585392;-6.933475842;0;8.30323E-11;;;;;;;;;;
269.4175824;1.73840171;1.807541352;0.512999534;0.498011204;25.96703297;-7.371979054;-21.09525703;0;4.66566E-96;106.9835165;-1.837313061;-6.927763142;0;8.63858E-11;;;;;;;;;;
269.4225774;1.753534823;1.839480968;0.490830367;0.469834417;25.96903097;-7.33255569;-20.99496557;0;3.85083E-95;106.9845155;-1.83504073;-6.922050442;0;8.98717E-11;;;;;;;;;;
269.4275724;1.768667936;1.871420584;0.469369228;0.442799886;25.97102897;-7.293132326;-20.89467411;0;3.1465E-94;106.9855145;-1.832768399;-6.916337741;0;9.34952E-11;;;;;;;;;;
269.4325674;1.783801049;1.9033602;0.44860808;0.416895429;25.97302697;-7.253708962;-20.79438265;0;2.54526E-93;106.9865135;-1.830496068;-6.910625041;0;9.72616E-11;;;;;;;;;;
269.4375624;1.798934163;1.935299815;0.428538056;0.392106214;25.97502498;-7.214285598;-20.69409119;0;2.0383E-92;106.9875125;-1.828223737;-6.904912341;0;1.01177E-10;;;;;;;;;;
269.4425574;1.814067276;1.967239431;0.409149521;0.368414976;25.97702298;-7.174862234;-20.59379973;0;1.61598E-91;106.9885115;-1.825951406;-6.89919964;0;1.05246E-10;;;;;;;;;;
269.4475524;1.829200389;1.999179047;0.390432138;0.345802227;25.97902098;-7.13543887;-20.49350827;0;1.26834E-90;106.9895105;-1.823679075;-6.89348694;0;1.09475E-10;;;;;;;;;;
269.4525475;1.844333502;2.031118662;0.372374925;0.324246469;25.98101898;-7.096015505;-20.39321681;0;9.85527E-90;106.9905095;-1.821406744;-6.88777424;0;1.1387E-10;;;;;;;;;;
269.4575425;1.859466615;2.063058278;0.354966315;0.303724401;25.98301698;-7.056592141;-20.29292535;0;7.5811E-89;106.9915085;-1.819134413;-6.882061539;0;1.18438E-10;;;;;;;;;;
269.4625375;1.874599728;2.094997894;0.338194214;0.284211124;25.98501499;-7.017168777;-20.19263389;0;5.77334E-88;106.9925075;-1.816862082;-6.876348839;0;1.23185E-10;;;;;;;;;;
269.4675325;1.889732841;2.12693751;0.322046055;0.265680341;25.98701299;-6.977745413;-20.09234243;0;4.35265E-87;106.9935065;-1.81458975;-6.870636138;0;1.28118E-10;;;;;;;;;;
269.4725275;1.904865954;2.158877125;0.306508856;0.248104549;25.98901099;-6.938322049;-19.99205097;0;3.24872E-86;106.9945055;-1.812317419;-6.864923438;0;1.33245E-10;;;;;;;;;;
269.4775225;1.919999067;2.190816741;0.291569265;0.231455226;25.99100899;-6.898898685;-19.89175951;0;2.4005E-85;106.9955045;-1.810045088;-6.859210738;0;1.38572E-10;;;;;;;;;;
269.4825175;1.93513218;2.222756357;0.277213617;0.215703016;25.99300699;-6.859475321;-19.79146805;0;1.756E-84;106.9965035;-1.807772757;-6.853498037;0;1.44107E-10;;;;;;;;;;
269.4875125;1.950265293;2.254695972;0.263427979;0.200817891;25.995005;-6.820051956;-19.69117659;0;1.27168E-83;106.9975025;-1.805500426;-6.847785337;0;1.49859E-10;;;;;;;;;;
269.4925075;1.965398406;2.286635588;0.250198196;0.186769323;25.997003;-6.780628592;-19.59088513;0;9.11724E-83;106.9985015;-1.803228095;-6.842072637;0;1.55835E-10;;;;;;;;;;
269.4975025;1.980531519;2.318575204;0.237509937;0.173526436;25.999001;-6.741205228;-19.49059367;0;6.47113E-82;106.9995005;-1.800955764;-6.836359936;0;1.62044E-10;;;;;;;;;;
269.5024975;1.995664633;2.35051482;0.225348733;0.161058151;26.000999;-6.701781864;-19.39030221;0;4.54704E-81;107.0004995;-1.798683433;-6.830647236;0;1.68494E-10;;;;;;;;;;
269.5074925;2.010797746;2.382454435;0.213700022;0.149333323;26.002997;-6.6623585;-19.29001075;0;3.16307E-80;107.0014985;-1.796411102;-6.824934536;0;1.75196E-10;;;;;;;;;;
269.5124875;2.025930859;2.414394051;0.202549184;0.13832087;26.004995;-6.622935136;-19.18971929;0;2.17832E-79;107.0024975;-1.794138771;-6.819221835;0;1.82159E-10;;;;;;;;;;
269.5174825;2.041063972;2.446333667;0.191881578;0.127989885;26.00699301;-6.583511772;-19.08942783;0;1.48513E-78;107.0034965;-1.79186644;-6.813509135;0;1.89392E-10;;;;;;;;;;
269.5224775;2.056197085;2.478273282;0.181682573;0.118309753;26.00899101;-6.544088407;-18.98913637;0;1.0024E-77;107.0044955;-1.789594109;-6.807796435;0;1.96906E-10;;;;;;;;;;
269.5274725;2.071330198;2.510212898;0.171937584;0.109250242;26.01098901;-6.504665043;-18.8888449;0;6.69804E-77;107.0054945;-1.787321778;-6.802083734;0;2.04712E-10;;;;;;;;;;
269.5324675;2.086463311;2.542152514;0.162632101;0.100781594;26.01298701;-6.465241679;-18.78855344;0;4.43085E-76;107.0064935;-1.785049447;-6.796371034;0;2.12819E-10;;;;;;;;;;
269.5374625;2.101596424;2.57409213;0.153751711;0.09287461;26.01498501;-6.425818315;-18.68826198;0;2.90173E-75;107.0074925;-1.782777116;-6.790658334;0;2.21241E-10;;;;;;;;;;
269.5424575;2.116729537;2.606031745;0.145282134;0.085500713;26.01698302;-6.386394951;-18.58797052;0;1.88131E-74;107.0084915;-1.780504785;-6.784945633;0;2.29989E-10;;;;;;;;;;
269.5474525;2.13186265;2.637971361;0.137209236;0.07863202;26.01898102;-6.346971587;-18.48767906;0;1.20752E-73;107.0094905;-1.778232454;-6.779232933;0;2.39074E-10;;;;;;;;;;
269.5524476;2.146995763;2.669910977;0.129519059;0.072241389;26.02097902;-6.307548223;-18.3873876;0;7.6729E-73;107.0104895;-1.775960123;-6.773520233;0;2.48511E-10;;;;;;;;;;
269.5574426;2.162128876;2.701850592;0.122197839;0.066302469;26.02297702;-6.268124858;-18.28709614;0;4.82677E-72;107.0114885;-1.773687792;-6.767807532;0;2.58311E-10;;;;;;;;;;
269.5624376;2.17726199;2.733790208;0.11523202;0.060789738;26.02497502;-6.228701494;-18.18680468;0;3.00598E-71;107.0124875;-1.771415461;-6.762094832;0;2.68489E-10;;;;;;;;;;
269.5674326;2.192395103;2.765729824;0.108608277;0.055678536;26.02697303;-6.18927813;-18.08651322;0;1.85331E-70;107.0134865;-1.76914313;-6.756382132;0;2.79059E-10;;;;;;;;;;
269.5724276;2.207528216;2.79766944;0.10231353;0.050945086;26.02897103;-6.149854766;-17.98622176;0;1.1312E-69;107.0144855;-1.766870799;-6.750669431;0;2.90036E-10;;;;;;;;;;
269.5774226;2.222661329;2.829609055;0.096334952;0.046566516;26.03096903;-6.110431402;-17.8859303;0;6.8354E-69;107.0154845;-1.764598468;-6.744956731;0;3.01435E-10;;;;;;;;;;
269.5824176;2.237794442;2.861548671;0.090659987;0.042520871;26.03296703;-6.071008038;-17.78563884;0;4.08902E-68;107.0164835;-1.762326137;-6.739244031;0;3.13271E-10;;;;;;;;;;
269.5874126;2.252927555;2.893488287;0.085276358;0.038787119;26.03496503;-6.031584673;-17.68534738;0;2.42163E-67;107.0174825;-1.760053806;-6.73353133;0;3.25562E-10;;;;;;;;;;
269.5924076;2.268060668;2.925427903;0.080172074;0.035345152;26.03696304;-5.992161309;-17.58505592;0;1.4198E-66;107.0184815;-1.757781475;-6.72781863;0;3.38323E-10;;;;;;;;;;
269.5974026;2.283193781;2.957367518;0.075335443;0.032175784;26.03896104;-5.952737945;-17.48476446;0;8.24096E-66;107.0194805;-1.755509144;-6.72210593;0;3.51574E-10;;;;;;;;;;
269.6023976;2.298326894;2.989307134;0.070755072;0.029260746;26.04095904;-5.913314581;-17.384473;0;4.73544E-65;107.0204795;-1.753236813;-6.716393229;0;3.65331E-10;;;;;;;;;;
269.6073926;2.313460007;3.02124675;0.066419876;0.02658267;26.04295704;-5.873891217;-17.28418154;0;2.69386E-64;107.0214785;-1.750964482;-6.710680529;0;3.79615E-10;;;;;;;;;;
269.6123876;2.32859312;3.053186365;0.062319082;0.02412508;26.04495504;-5.834467853;-17.18389008;0;1.51712E-63;107.0224775;-1.748692151;-6.704967829;0;3.94444E-10;;;;;;;;;;
269.6173826;2.343726233;3.085125981;0.058442229;0.021872372;26.04695305;-5.795044489;-17.08359862;0;8.45861E-63;107.0234765;-1.74641982;-6.699255128;0;4.09839E-10;;;;;;;;;;
269.6223776;2.358859347;3.117065597;0.054779173;0.019809794;26.04895105;-5.755621124;-16.98330716;0;4.66883E-62;107.0244755;-1.744147489;-6.693542428;0;4.25821E-10;;;;;;;;;;
269.6273726;2.37399246;3.149005213;0.051320087;0.017923425;26.05094905;-5.71619776;-16.8830157;0;2.55123E-61;107.0254745;-1.741875158;-6.687829728;0;4.42412E-10;;;;;;;;;;
269.6323676;2.389125573;3.180944828;0.048055459;0.016200149;26.05294705;-5.676774396;-16.78272424;0;1.38014E-60;107.0264735;-1.739602827;-6.682117027;0;4.59634E-10;;;;;;;;;;
269.6373626;2.404258686;3.212884444;0.044976094;0.01462763;26.05494505;-5.637351032;-16.68243278;0;7.39141E-60;107.0274725;-1.737330496;-6.676404327;0;4.77511E-10;;;;;;;;;;
269.6423576;2.419391799;3.24482406;0.04207311;0.013194286;26.05694306;-5.597927668;-16.58214132;0;3.91889E-59;107.0284715;-1.735058165;-6.670691626;0;4.96067E-10;;;;;;;;;;
269.6473526;2.434524912;3.276763675;0.039337938;0.011889259;26.05894106;-5.558504304;-16.48184986;0;2.05699E-58;107.0294705;-1.732785834;-6.664978926;0;5.15327E-10;;;;;;;;;;
269.6523477;2.449658025;3.308703291;0.036762316;0.010702386;26.06093906;-5.51908094;-16.3815584;0;1.06889E-57;107.0304695;-1.730513503;-6.659266226;0;5.35318E-10;;;;;;;;;;
269.6573427;2.464791138;3.340642907;0.034338289;0.009624173;26.06293706;-5.479657575;-16.28126694;0;5.49874E-57;107.0314685;-1.728241172;-6.653553525;0;5.56066E-10;;;;;;;;;;
269.6623377;2.479924251;3.372582523;0.032058201;0.00864576;26.06493506;-5.440234211;-16.18097548;0;2.80044E-56;107.0324675;-1.725968841;-6.647840825;0;5.77599E-10;;;;;;;;;;
269.6673327;2.495057364;3.404522138;0.029914693;0.007758895;26.06693307;-5.400810847;-16.08068402;0;1.41195E-55;107.0334665;-1.72369651;-6.642128125;0;5.99947E-10;;;;;;;;;;
269.6723277;2.510190477;3.436461754;0.027900698;0.006955904;26.06893107;-5.361387483;-15.98039256;0;7.0477E-55;107.0344655;-1.721424179;-6.636415424;0;6.23139E-10;;;;;;;;;;
269.6773227;2.52532359;3.46840137;0.026009433;0.006229658;26.07092907;-5.321964119;-15.8801011;0;3.48262E-54;107.0354645;-1.719151848;-6.630702724;0;6.47206E-10;;;;;;;;;;
269.6823177;2.540456703;3.500340985;0.024234395;0.005573549;26.07292707;-5.282540755;-15.77980964;0;1.70371E-53;107.0364635;-1.716879517;-6.624990024;0;6.72181E-10;;;;;;;;;;
269.6873127;2.555589817;3.532280601;0.022569356;0.004981457;26.07492507;-5.243117391;-15.67951818;0;8.2512E-53;107.0374625;-1.714607186;-6.619277323;0;6.98097E-10;;;;;;;;;;
269.6923077;2.57072293;3.564220217;0.021008352;0.004447724;26.07692308;-5.203694026;-15.57922672;0;3.95613E-52;107.0384615;-1.712334855;-6.613564623;0;7.24988E-10;;;;;;;;;;
269.6973027;2.585856043;3.596159833;0.019545683;0.003967129;26.07892108;-5.164270662;-15.47893526;0;1.87783E-51;107.0394605;-1.710062524;-6.607851923;0;7.52891E-10;;;;;;;;;;
269.7022977;2.600989156;3.628099448;0.0181759;0.003534856;26.08091908;-5.124847298;-15.37864379;0;8.82414E-51;107.0404595;-1.707790193;-6.602139222;0;7.81842E-10;;;;;;;;;;
269.7072927;2.616122269;3.660039064;0.016893801;0.003146474;26.08291708;-5.085423934;-15.27835233;0;4.10507E-50;107.0414585;-1.705517862;-6.596426522;0;8.1188E-10;;;;;;;;;;
269.7122877;2.631255382;3.69197868;0.015694424;0.002797908;26.08491508;-5.04600057;-15.17806087;0;1.89061E-49;107.0424575;-1.703245531;-6.590713822;0;8.43044E-10;;;;;;;;;;
269.7172827;2.646388495;3.723918295;0.014573038;0.00248542;26.08691309;-5.006577206;-15.07776941;0;8.62012E-49;107.0434565;-1.7009732;-6.585001121;0;8.75376E-10;;;;;;;;;;
269.7222777;2.661521608;3.755857911;0.013525138;0.002205581;26.08891109;-4.967153842;-14.97747795;0;3.89096E-48;107.0444555;-1.698700869;-6.579288421;0;9.08919E-10;;;;;;;;;;
269.7272727;2.676654721;3.787797527;0.012546435;0.001955255;26.09090909;-4.927730477;-14.87718649;0;1.73873E-47;107.0454545;-1.696428538;-6.573575721;0;9.43716E-10;;;;;;;;;;
269.7322677;2.691787834;3.819737143;0.011632852;0.001731572;26.09290709;-4.888307113;-14.77689503;0;7.692E-47;107.0464535;-1.694156207;-6.56786302;0;9.79813E-10;;;;;;;;;;
269.7372627;2.706920947;3.851676758;0.010780512;0.001531915;26.09490509;-4.848883749;-14.67660357;0;3.36882E-46;107.0474525;-1.691883876;-6.56215032;0;1.01726E-09;;;;;;;;;;
269.7422577;2.72205406;3.883616374;0.009985737;0.001353897;26.0969031;-4.809460385;-14.57631211;0;1.46066E-45;107.0484515;-1.689611545;-6.55643762;0;1.0561E-09;;;;;;;;;;
269.7472527;2.737187174;3.91555599;0.009245034;0.001195346;26.0989011;-4.770037021;-14.47602065;0;6.26975E-45;107.0494505;-1.687339214;-6.550724919;0;1.09639E-09;;;;;;;;;;
269.7522478;2.752320287;3.947495605;0.008555092;0.001054287;26.1008991;-4.730613657;-14.37572919;0;2.66431E-44;107.0504496;-1.685066883;-6.545012219;0;1.13818E-09;;;;;;;;;;
269.7572428;2.7674534;3.979435221;0.007912775;0.000928925;26.1028971;-4.691190293;-14.27543773;0;1.12086E-43;107.0514486;-1.682794552;-6.539299519;0;1.18152E-09;;;;;;;;;;
269.7622378;2.782586513;4.011374837;0.007315113;0.000817636;26.1048951;-4.651766928;-14.17514627;0;4.66817E-43;107.0524476;-1.680522221;-6.533586818;0;1.22647E-09;;;;;;;;;;
269.7672328;2.797719626;4.043314453;0.006759297;0.000718945;26.10689311;-4.612343564;-14.07485481;0;1.92476E-42;107.0534466;-1.67824989;-6.527874118;0;1.27309E-09;;;;;;;;;;
269.7722278;2.812852739;4.075254068;0.00624267;0.000631522;26.10889111;-4.5729202;-13.97456335;0;7.85663E-42;107.0544456;-1.675977559;-6.522161418;0;1.32144E-09;;;;;;;;;;
269.7772228;2.827985852;4.107193684;0.005762723;0.000554164;26.11088911;-4.533496836;-13.87427189;0;3.17489E-41;107.0554446;-1.673705228;-6.516448717;0;1.37158E-09;;;;;;;;;;
269.7822178;2.843118965;4.1391333;0.005317087;0.000485786;26.11288711;-4.494073472;-13.77398043;0;1.27014E-40;107.0564436;-1.671432897;-6.510736017;0;1.42358E-09;;;;;;;;;;
269.7872128;2.858252078;4.171072915;0.004903527;0.000425411;26.11488511;-4.454650108;-13.67368897;0;5.03047E-40;107.0574426;-1.669160566;-6.505023317;0;1.4775E-09;;;;;;;;;;
269.7922078;2.873385191;4.203012531;0.004519935;0.00037216;26.11688312;-4.415226743;-13.57339751;0;1.9724E-39;107.0584416;-1.666888235;-6.499310616;0;1.53342E-09;;;;;;;;;;
269.7972028;2.888518304;4.234952147;0.004164328;0.000325242;26.11888112;-4.375803379;-13.47310605;0;7.65623E-39;107.0594406;-1.664615904;-6.493597916;0;1.5914E-09;;;;;;;;;;
269.8021978;2.903651417;4.266891763;0.003834837;0.00028395;26.12087912;-4.336380015;-13.37281459;0;2.94216E-38;107.0604396;-1.662343573;-6.487885216;0;1.65151E-09;;;;;;;;;;
269.8071928;2.91878453;4.298831378;0.003529702;0.000247647;26.12287712;-4.296956651;-13.27252313;0;1.1193E-37;107.0614386;-1.660071242;-6.482172515;0;1.71384E-09;;;;;;;;;;
269.8121878;2.933917644;4.330770994;0.003247272;0.000215765;26.12487512;-4.257533287;-13.17223167;0;4.21563E-37;107.0624376;-1.657798911;-6.476459815;0;1.77847E-09;;;;;;;;;;
269.8171828;2.949050757;4.36271061;0.002985993;0.000187796;26.12687313;-4.218109923;-13.07194021;0;1.57184E-36;107.0634366;-1.65552658;-6.470747115;0;1.84547E-09;;;;;;;;;;
269.8221778;2.96418387;4.394650225;0.002744407;0.000163286;26.12887113;-4.178686559;-12.97164875;0;5.80211E-36;107.0644356;-1.653254249;-6.465034414;0;1.91493E-09;;;;;;;;;;
269.8271728;2.979316983;4.426589841;0.002521146;0.00014183;26.13086913;-4.139263194;-12.87135729;0;2.12029E-35;107.0654346;-1.650981918;-6.459321714;0;1.98695E-09;;;;;;;;;;
269.8321678;2.994450096;4.458529457;0.002314928;0.000123068;26.13286713;-4.09983983;-12.77106583;0;7.67073E-35;107.0664336;-1.648709587;-6.453609013;0;2.0616E-09;;;;;;;;;;
